id,age,workclass,education,education_num,marital-status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,50K
4290,1,4,15,2,4,12,1,4,1,0,0,4,39,0
4291,3,6,11,2,2,3,0,4,1,0,0,3,39,0
4292,2,4,2,1,2,7,0,4,1,0,0,3,26,0
4293,3,4,8,2,4,4,4,4,0,0,0,3,39,0
4294,2,4,15,2,0,10,1,4,1,0,0,3,39,0
4295,1,4,14,3,4,10,1,4,0,0,0,8,39,0
4296,3,4,11,2,2,12,0,2,1,0,0,3,39,0
4297,3,4,11,2,4,8,3,4,1,0,0,3,39,0
4298,2,2,12,3,2,4,0,4,1,0,0,3,39,1
4299,1,4,11,2,4,8,1,4,0,0,0,3,39,0
4300,0,0,15,2,4,0,3,4,0,0,0,3,39,0
4301,1,4,15,2,4,12,1,4,0,0,0,1,39,0
4302,1,4,11,2,4,5,4,4,1,0,0,2,0,0
4303,3,4,6,1,2,8,0,4,1,0,0,3,39,0
4304,2,4,3,0,2,3,0,1,1,0,0,3,1,0
4305,3,4,15,2,2,3,0,4,1,0,0,5,39,1
4306,3,4,11,2,4,1,3,4,1,0,1,4,39,0
4307,1,4,11,2,2,13,0,4,1,0,0,3,39,1
4308,4,4,15,2,2,7,0,4,1,0,0,3,39,0
4309,2,6,11,2,2,5,0,4,1,0,0,9,39,0
4310,4,0,11,2,6,0,1,4,0,0,0,1,39,0
4311,1,4,15,2,4,13,3,4,0,0,0,2,7,0
4312,2,6,12,3,2,12,0,4,1,0,0,3,39,1
4313,2,4,14,3,2,10,0,4,1,0,0,7,39,1
4314,0,4,15,2,4,3,3,4,1,0,0,1,39,0
4315,3,4,11,2,0,4,1,4,0,0,0,3,39,0
4316,4,0,15,2,2,0,0,4,1,0,0,3,27,0
4317,5,6,15,2,6,3,1,4,0,0,0,3,39,0
4318,2,4,9,3,5,1,4,2,1,0,0,3,39,0
4319,1,4,11,2,4,1,1,4,0,0,0,3,39,0
4320,3,4,15,2,2,4,0,4,1,0,0,3,39,0
4321,1,4,15,2,4,3,3,4,1,0,0,3,39,0
4322,2,4,11,2,2,1,0,4,1,0,0,3,39,0
4323,2,4,9,3,0,4,1,4,1,1,0,4,39,1
4324,1,6,15,2,4,3,1,4,1,0,0,4,39,0
4325,2,4,8,2,5,10,3,4,0,0,0,3,39,0
4326,1,4,9,3,4,3,1,4,1,0,0,3,26,0
4327,5,4,3,0,2,14,0,4,1,0,0,5,0,0
4328,3,4,8,2,2,4,0,4,1,0,0,4,39,1
4329,1,4,11,2,4,6,3,4,1,0,0,2,39,0
4330,5,4,7,2,0,4,1,4,1,0,0,3,39,1
4331,4,2,11,2,2,11,0,4,1,0,0,3,39,1
4332,5,6,5,0,2,4,0,4,1,0,0,1,39,0
4333,2,4,10,3,2,10,0,4,1,0,0,4,2,0
4334,1,5,15,2,4,4,1,4,1,0,0,4,39,0
4335,3,2,15,2,3,12,0,4,1,0,0,3,39,0
4336,3,4,15,2,2,10,0,4,1,0,0,3,39,0
4337,1,4,15,2,4,8,4,2,0,0,0,2,39,0
4338,2,0,9,3,4,0,3,1,1,0,0,7,30,0
4339,2,5,14,3,2,10,0,4,1,1,0,3,39,1
4340,3,1,9,3,2,10,0,4,1,0,0,3,39,1
4341,1,4,15,2,3,1,3,4,0,0,0,3,39,0
4342,2,4,11,2,2,3,0,4,1,0,0,5,39,1
4343,0,4,15,2,4,12,3,4,0,0,0,1,39,0
4344,2,2,12,3,2,10,1,4,1,1,0,4,39,1
4345,4,4,11,2,2,14,0,4,1,1,0,5,39,1
4346,4,6,11,2,2,4,0,4,1,0,0,3,39,0
4347,4,4,11,2,4,1,4,4,0,0,0,3,39,0
4348,1,4,11,2,4,4,4,2,0,0,0,3,39,0
4349,2,4,15,2,0,6,1,0,0,0,0,8,39,0
4350,4,4,12,3,2,4,0,4,1,1,0,6,39,1
4351,1,4,11,2,4,6,3,4,1,0,0,3,39,0
4352,2,4,11,2,2,7,0,4,1,0,0,3,39,1
4353,1,4,11,2,0,14,1,4,1,0,0,4,39,0
4354,5,4,15,2,2,10,5,4,0,0,0,1,39,0
4355,4,1,10,3,2,10,0,4,1,1,0,5,11,1
4356,2,4,0,1,2,3,0,4,1,0,0,4,39,0
4357,3,1,15,2,0,4,4,4,1,0,0,3,39,0
4358,1,4,11,2,4,3,3,4,1,0,0,3,39,0
4359,2,1,7,2,4,1,1,4,0,0,0,3,39,0
4360,1,4,9,3,4,10,1,4,0,1,0,3,39,1
4361,1,4,15,2,4,10,3,4,1,0,0,3,39,0
4362,1,4,7,2,2,6,0,2,1,0,0,3,23,0
4363,0,4,15,2,4,3,1,4,0,0,0,3,39,0
4364,3,1,11,2,2,14,0,4,1,0,0,3,39,0
4365,1,4,8,2,4,4,4,4,0,0,0,4,39,0
4366,2,4,9,3,2,12,0,4,1,0,0,3,39,1
4367,3,4,12,3,2,12,0,4,1,0,0,4,39,1
4368,2,4,11,2,2,7,0,1,1,0,0,3,35,0
4369,1,4,15,2,2,4,5,4,0,0,0,3,39,1
4370,1,0,15,2,5,0,3,4,0,0,0,3,20,0
4371,1,4,15,2,2,7,0,4,1,0,0,3,39,0
4372,1,4,11,2,2,14,0,4,1,0,0,3,39,0
4373,0,4,15,2,4,4,3,4,0,0,0,1,39,0
4374,2,4,0,1,4,1,3,4,1,0,0,3,39,0
4375,2,6,9,3,2,10,0,4,1,0,1,4,33,1
4376,2,4,11,2,4,3,1,4,1,0,0,4,39,0
4377,5,4,15,2,2,4,0,4,1,0,1,3,39,0
4378,3,4,15,2,2,10,0,4,1,0,0,0,39,0
4379,3,4,6,1,2,7,5,4,0,0,0,3,39,1
4380,0,2,1,1,4,12,3,4,1,0,0,1,39,0
4381,2,4,9,3,2,4,0,4,1,0,1,6,39,1
4382,3,6,9,3,3,4,1,2,1,0,0,3,23,1
4383,3,4,11,2,0,7,1,2,0,0,0,3,39,0
4384,0,4,15,2,4,12,2,4,0,0,0,3,39,0
4385,1,4,11,2,2,7,0,4,1,1,0,4,2,0
4386,5,4,15,2,2,3,0,4,1,0,0,1,39,0
4387,4,1,15,2,5,3,1,2,1,0,0,3,39,0
4388,4,4,11,2,0,1,1,4,0,0,0,3,39,0
4389,1,4,11,2,2,3,0,4,1,0,0,5,39,0
4390,2,5,11,2,2,3,0,4,1,1,0,3,39,1
4391,3,6,9,3,2,10,5,4,0,0,0,1,39,1
4392,1,4,15,2,4,3,2,4,1,0,0,3,26,0
4393,2,4,11,2,2,8,0,4,1,0,0,1,39,0
4394,0,0,15,2,4,0,3,4,1,0,0,4,39,0
4395,2,4,11,2,4,10,1,4,1,0,0,4,39,0
4396,1,4,1,1,4,6,2,4,1,0,0,3,39,0
4397,0,4,2,1,4,12,1,4,0,0,0,0,0,0
4398,4,4,9,3,4,10,1,4,0,0,0,4,39,0
4399,1,4,15,2,4,12,3,4,1,0,1,3,39,0
4400,1,4,11,2,4,4,3,4,0,0,0,3,39,0
4401,1,4,1,1,0,8,4,4,0,0,0,1,39,0
4402,3,2,15,2,2,4,5,4,0,1,0,3,39,1
4403,1,4,9,3,4,12,3,4,0,0,0,3,39,0
4404,2,4,15,2,2,12,0,1,1,0,0,4,36,0
4405,3,4,15,2,2,3,0,4,1,0,0,3,39,1
4406,3,4,9,3,2,4,0,4,1,0,0,3,0,1
4407,0,4,15,2,4,1,3,4,0,0,0,2,39,0
4408,4,5,15,2,2,12,0,4,1,1,0,4,39,1
4409,4,4,11,2,2,1,0,4,1,0,0,3,39,0
4410,0,0,11,2,4,0,2,1,0,0,0,1,35,0
4411,4,4,11,2,2,14,0,4,1,0,0,2,39,0
4412,3,4,12,3,2,10,0,4,1,0,0,4,39,1
4413,1,4,7,2,0,8,3,4,0,0,0,2,39,0
4414,0,0,15,2,4,0,3,4,0,0,0,3,39,0
4415,4,4,11,2,4,1,1,4,0,0,0,3,39,0
4416,2,6,6,1,0,3,1,4,1,0,0,3,39,0
4417,1,4,15,2,4,1,3,4,0,0,0,0,39,0
4418,2,5,11,2,2,1,0,4,1,0,0,4,39,1
4419,4,4,15,2,6,4,4,4,0,0,0,3,39,0
4420,2,4,9,3,4,8,2,4,1,0,0,4,39,0
4421,4,4,1,1,5,7,4,2,1,0,0,3,39,0
4422,4,4,11,2,2,4,0,4,1,1,0,3,39,1
4423,4,0,15,2,6,0,1,2,0,0,0,3,39,0
4424,2,4,11,2,0,3,4,2,1,0,0,3,39,0
4425,3,6,15,2,0,12,4,4,0,0,1,4,39,0
4426,1,4,9,3,2,3,0,4,1,0,0,3,2,0
4427,1,4,11,2,2,14,0,0,1,0,0,6,39,0
4428,1,4,11,2,4,8,1,4,0,0,0,3,39,0
4429,4,4,9,3,2,1,0,4,1,0,0,3,26,0
4430,5,4,11,2,2,6,0,4,1,0,0,1,39,0
4431,4,4,11,2,2,1,5,2,0,0,0,3,39,0
4432,1,4,11,2,4,1,1,4,0,0,0,2,39,0
4433,2,6,7,2,0,4,1,4,1,0,0,2,39,0
4434,4,7,10,3,2,10,0,4,1,0,0,3,20,1
4435,2,4,8,2,4,13,1,4,1,0,0,4,39,0
4436,2,0,15,2,0,0,1,5,0,0,0,2,39,0
4437,2,4,11,2,2,4,0,4,1,0,0,3,39,0
4438,4,0,12,3,4,0,1,4,0,0,0,4,39,1
4439,5,4,10,3,2,10,0,4,1,0,0,5,39,1
4440,1,4,11,2,4,12,1,4,1,0,0,3,39,0
4441,2,5,14,3,2,10,0,4,1,0,0,4,39,1
4442,3,5,14,3,2,10,0,2,1,0,0,9,39,1
4443,2,4,9,3,4,4,1,4,0,0,0,6,39,0
4444,3,4,11,2,2,12,0,4,1,0,0,3,39,1
4445,0,4,1,1,4,7,3,4,1,0,0,5,39,0
4446,4,2,12,3,2,4,0,4,1,0,0,4,39,1
4447,3,4,11,2,5,8,1,2,0,0,0,3,39,0
4448,1,4,15,2,4,4,3,4,0,0,0,3,41,0
4449,4,1,15,2,0,1,1,4,1,0,0,3,39,0
4450,4,4,0,1,0,3,1,4,1,0,0,5,39,0
4451,1,5,15,2,4,12,1,4,1,0,0,4,39,0
4452,0,4,11,2,4,3,1,4,0,0,0,3,39,0
4453,1,5,9,3,4,1,3,1,0,0,0,3,39,0
4454,1,4,11,2,2,1,5,4,0,0,0,2,39,0
4455,1,4,11,2,4,12,2,4,1,0,0,4,39,0
4456,3,6,5,0,2,3,0,4,1,0,0,3,22,0
4457,2,7,12,3,2,10,0,4,1,0,0,5,2,0
4458,2,7,11,2,0,11,3,3,1,0,0,3,39,0
4459,1,6,11,2,0,5,4,4,1,0,0,6,39,0
4460,2,7,9,3,4,10,1,4,1,0,0,3,39,0
4461,1,0,15,2,0,0,4,4,0,0,0,2,39,0
4462,0,4,15,2,4,8,3,4,1,0,0,1,39,0
4463,1,4,15,2,2,12,0,3,1,0,0,5,0,0
4464,3,4,11,2,6,1,4,4,0,0,0,1,39,0
4465,6,0,0,1,4,0,1,4,1,0,0,0,39,0
4466,3,4,12,3,2,4,0,4,1,0,1,3,39,1
4467,4,4,15,2,2,10,5,4,0,0,0,3,39,1
4468,2,4,15,2,2,12,0,4,1,0,0,3,39,0
4469,1,4,8,2,4,7,3,4,0,0,0,3,39,0
4470,0,4,2,1,4,12,3,4,1,0,0,2,39,0
4471,3,4,0,1,2,14,0,2,1,0,0,3,39,1
4472,3,4,11,2,2,1,0,4,1,0,1,3,39,1
4473,3,4,11,2,2,1,5,4,0,0,0,3,39,0
4474,5,4,0,1,2,14,0,4,1,0,0,3,39,1
4475,3,6,14,3,2,10,0,4,1,0,0,3,39,1
4476,4,7,12,3,2,10,0,4,1,0,0,3,39,1
4477,1,4,11,2,4,3,1,4,1,0,0,3,39,0
4478,1,7,15,2,2,8,0,4,1,0,0,2,39,0
4479,2,4,9,3,0,4,4,4,0,1,0,4,39,1
4480,2,1,14,3,4,10,1,4,1,0,0,5,39,1
4481,1,4,9,3,2,12,0,1,1,0,0,3,19,0
4482,1,4,9,3,4,10,1,4,1,0,1,3,39,0
4483,1,4,15,2,4,4,4,2,0,0,0,3,39,0
4484,3,4,9,3,4,12,1,4,1,0,0,4,39,0
4485,4,4,11,2,6,1,4,4,0,0,0,5,39,0
4486,1,4,11,2,3,1,4,4,0,0,0,3,23,0
4487,4,4,0,1,2,3,0,2,1,0,0,3,39,1
4488,0,4,15,2,4,8,3,4,1,0,0,1,2,0
4489,1,4,8,2,4,10,1,4,0,0,0,3,2,0
4490,1,4,7,2,5,8,1,4,1,0,0,3,39,0
4491,1,4,9,3,4,12,1,4,1,0,0,4,39,0
4492,4,4,1,1,2,12,0,4,1,0,0,3,39,1
4493,2,2,9,3,2,10,5,4,0,1,0,4,39,1
4494,1,4,1,1,0,12,3,4,0,0,0,3,39,0
4495,1,4,15,2,2,3,0,4,1,0,0,5,39,0
4496,3,7,9,3,2,4,0,4,1,0,0,3,39,1
4497,3,6,15,2,2,5,0,4,1,1,0,6,39,0
4498,3,4,5,0,2,3,0,4,1,0,0,4,39,0
4499,2,4,8,2,0,8,4,2,0,0,0,3,39,0
4500,1,0,15,2,4,0,3,4,1,0,0,3,39,0
4501,2,0,1,1,5,0,1,4,0,1,0,5,39,0
4502,2,4,11,2,4,6,1,2,1,0,0,3,39,0
4503,3,4,9,3,2,4,0,4,1,0,0,3,39,1
4504,1,4,9,3,4,10,1,4,0,0,0,4,39,0
4505,3,2,9,3,0,10,4,4,0,0,1,3,39,0
4506,2,4,7,2,4,14,1,2,1,0,0,5,39,0
4507,2,4,11,2,4,6,3,4,1,0,0,5,39,0
4508,4,4,15,2,2,7,0,4,1,0,0,3,39,0
4509,1,4,15,2,4,6,1,2,1,0,0,3,28,0
4510,0,5,11,2,4,7,3,4,0,0,0,2,39,0
4511,3,4,15,2,0,8,4,4,0,0,0,0,0,0
4512,1,4,9,3,4,4,1,4,1,0,0,3,39,0
4513,1,4,9,3,2,3,2,1,1,0,0,2,19,0
4514,1,4,15,2,4,8,3,4,1,0,0,3,39,0
4515,2,1,9,3,0,4,2,4,0,0,0,4,39,0
4516,3,1,11,2,4,1,3,4,1,0,0,3,39,0
4517,0,4,11,2,4,1,1,4,0,0,0,2,39,0
4518,3,4,11,2,2,12,0,4,1,0,0,4,39,0
4519,5,4,11,2,2,14,0,4,1,0,0,4,39,1
4520,1,0,7,2,4,0,1,4,1,0,0,5,39,0
4521,2,4,11,2,2,8,0,4,1,0,0,5,39,0
4522,4,4,0,1,2,6,0,2,1,0,0,3,39,0
4523,1,4,15,2,4,1,1,4,0,0,0,3,39,0
4524,4,2,9,3,2,10,0,1,1,0,0,3,19,0
4525,4,4,3,0,2,3,0,4,1,0,0,3,39,0
4526,1,4,11,2,4,4,1,4,0,0,0,3,39,0
4527,3,4,5,0,2,7,5,2,0,0,0,3,39,0
4528,0,4,11,2,4,8,1,4,1,0,0,2,39,0
4529,1,6,2,1,0,8,4,4,0,0,0,2,39,0
4530,3,4,0,1,2,1,0,4,1,0,0,3,39,0
4531,5,2,15,2,0,4,1,4,0,0,0,3,39,0
4532,1,0,15,2,4,0,3,4,1,0,0,3,39,0
4533,1,4,11,2,0,6,3,1,0,0,0,3,30,0
4534,2,6,11,2,4,7,3,4,1,1,0,3,39,1
4535,0,4,11,2,4,6,3,4,0,0,0,3,39,0
4536,3,4,0,1,2,12,0,4,1,0,0,6,39,0
4537,1,2,9,3,4,10,1,2,0,0,0,3,11,0
4538,2,4,9,3,2,10,0,4,1,0,0,3,39,1
4539,0,4,10,2,4,12,3,1,0,0,0,2,30,0
4540,4,7,12,3,2,10,0,4,1,0,0,4,39,1
4541,3,4,8,2,2,1,5,4,0,1,0,4,39,1
4542,2,4,11,2,0,1,2,4,0,0,0,3,39,0
4543,1,4,8,2,2,5,0,4,1,0,0,3,39,0
4544,2,4,11,2,2,5,0,4,1,0,0,5,39,1
4545,1,4,0,1,4,3,1,4,1,0,0,2,39,0
4546,3,4,7,2,2,4,5,2,0,0,0,3,39,1
4547,2,6,9,3,2,10,0,4,1,0,0,4,39,1
4548,2,4,11,2,2,3,0,4,1,0,0,5,39,0
4549,2,0,7,2,0,0,1,4,1,0,0,3,39,0
4550,4,4,12,3,2,4,0,4,1,1,0,5,39,1
4551,2,6,15,2,2,7,0,4,1,1,0,3,39,1
4552,1,7,11,2,4,10,1,4,1,0,0,3,39,0
4553,4,4,11,2,2,3,0,2,1,0,0,3,39,0
4554,1,0,2,1,4,0,3,2,1,0,0,3,39,0
4555,0,4,15,2,4,8,3,4,1,0,0,1,39,0
4556,3,4,1,1,2,6,0,4,1,1,0,3,39,1
4557,2,4,11,2,4,1,4,4,0,0,0,3,39,0
4558,2,4,9,3,4,12,1,4,0,0,0,3,39,0
4559,5,7,15,2,2,14,0,4,1,0,0,3,39,0
4560,3,6,11,2,2,4,0,4,1,0,1,4,39,1
4561,1,4,15,2,4,7,1,4,1,0,0,3,39,0
4562,2,2,5,0,2,8,0,4,1,0,0,3,39,0
4563,1,4,11,2,4,8,4,4,0,0,0,3,26,0
4564,1,4,8,2,4,12,1,4,1,0,0,4,39,0
4565,2,4,15,2,0,1,1,4,0,0,0,3,39,0
4566,4,4,9,3,2,3,0,4,1,0,0,3,39,0
4567,2,4,15,2,2,12,0,4,1,0,0,3,39,1
4568,2,2,12,3,2,10,0,4,1,0,0,4,39,0
4569,0,4,11,2,4,11,3,4,1,1,0,0,39,0
4570,2,4,11,2,0,1,4,4,0,0,0,4,39,0
4571,4,4,11,2,6,1,1,4,0,0,0,2,39,0
4572,2,4,12,3,2,4,0,4,1,0,1,4,39,1
4573,0,4,1,1,4,6,1,4,1,0,0,3,39,0
4574,1,4,11,2,4,1,4,2,0,0,0,3,39,0
4575,2,5,11,2,4,5,1,4,1,0,0,4,39,0
4576,2,4,9,3,2,10,5,2,0,1,0,3,39,1
4577,3,4,11,2,2,7,5,2,0,0,0,2,38,0
4578,4,7,9,3,2,11,0,4,1,0,0,3,39,0
4579,3,4,8,2,0,8,1,4,0,0,0,3,0,0
4580,3,4,15,2,0,10,4,4,0,0,0,3,39,0
4581,1,4,11,2,4,8,3,4,1,0,0,3,39,0
4582,4,4,4,0,0,14,4,4,1,1,0,3,39,0
4583,2,4,7,2,4,1,1,4,0,0,0,3,39,0
4584,2,4,15,2,0,12,4,1,0,0,0,3,39,0
4585,4,4,15,2,2,12,0,4,1,0,0,3,39,1
4586,1,4,7,2,4,8,1,4,1,0,0,3,39,0
4587,1,4,11,2,4,1,1,4,0,0,0,3,39,0
4588,5,4,15,2,5,1,1,4,0,0,0,3,39,0
4589,1,4,15,2,2,8,5,4,0,0,0,3,39,0
4590,1,4,6,1,4,7,1,4,0,0,0,3,39,0
4591,1,4,9,3,2,12,0,4,1,1,0,4,39,0
4592,1,4,1,1,5,3,3,4,1,0,0,3,39,0
4593,2,0,8,2,2,0,5,4,0,0,0,3,39,1
4594,3,4,8,2,2,4,0,4,1,1,0,4,39,1
4595,1,4,7,2,4,8,3,4,1,0,0,5,39,0
4596,3,4,11,2,2,12,0,2,1,0,0,3,39,1
4597,2,6,15,2,4,3,1,1,1,0,0,2,39,0
4598,4,4,10,3,2,4,0,4,1,0,0,5,39,1
4599,1,7,12,3,3,10,1,1,0,0,0,0,3,0
4600,3,5,9,3,2,7,0,4,1,1,0,3,0,1
4601,4,4,11,2,2,3,0,4,1,0,0,3,39,1
4602,3,4,1,1,5,8,4,2,0,0,0,5,39,0
4603,2,4,11,2,5,14,4,2,0,0,0,3,39,0
4604,3,4,15,2,2,3,0,4,1,1,0,3,39,1
4605,1,4,8,2,5,1,4,4,0,0,0,3,39,0
4606,1,4,11,2,4,12,3,4,0,0,0,3,39,0
4607,2,0,11,2,2,0,5,4,0,0,0,1,39,0
4608,0,0,15,2,4,0,4,4,0,0,0,1,39,0
4609,3,4,11,2,0,4,1,4,0,0,0,3,39,0
4610,2,2,11,2,2,8,5,4,0,0,0,2,39,0
4611,1,4,11,2,2,3,0,1,1,0,0,3,25,0
4612,3,4,11,2,2,12,0,0,1,0,0,4,39,0
4613,2,4,14,3,2,10,0,4,1,0,0,5,39,1
4614,6,0,6,1,2,0,0,2,1,0,0,3,39,0
4615,3,6,11,2,2,5,0,4,1,0,0,4,39,0
4616,0,4,11,2,4,14,3,2,1,0,0,3,39,0
4617,2,4,9,3,0,1,1,4,0,1,0,3,39,0
4618,2,1,8,2,4,10,2,1,1,0,0,3,39,0
4619,1,4,9,3,2,4,0,4,1,0,0,3,39,1
4620,1,7,15,2,0,11,2,4,1,0,0,4,39,0
4621,2,4,12,3,4,4,1,4,1,0,0,3,39,0
4622,0,0,1,1,4,0,3,4,1,0,0,2,39,0
4623,3,4,9,3,2,4,0,4,1,0,0,4,39,1
4624,0,4,1,1,4,8,3,4,0,0,0,1,39,0
4625,1,4,11,2,4,12,4,4,0,0,0,3,39,0
4626,3,4,14,3,2,10,0,1,1,1,0,5,36,1
4627,1,6,15,2,5,6,3,4,1,0,0,4,39,0
4628,4,0,5,0,2,0,0,4,1,0,0,2,39,0
4629,1,4,11,2,4,3,1,4,1,0,0,3,39,0
4630,3,4,15,2,2,1,5,4,0,0,0,2,2,1
4631,1,4,2,1,2,3,0,4,1,0,0,4,39,0
4632,0,4,15,2,4,1,3,4,1,0,0,1,39,0
4633,4,4,0,1,2,14,0,4,1,0,1,3,39,1
4634,3,4,5,0,3,8,4,4,0,0,0,2,39,0
4635,3,4,15,2,2,13,0,2,1,1,0,3,39,0
4636,1,4,7,2,4,10,3,4,1,0,0,3,10,0
4637,3,4,7,2,2,3,0,4,1,0,0,3,39,1
4638,2,6,15,2,2,3,0,4,1,0,0,5,39,0
4639,5,7,0,1,0,8,1,2,0,0,0,3,39,0
4640,1,2,9,3,4,10,1,2,1,1,0,4,0,1
4641,3,6,15,2,4,3,3,4,1,0,0,1,39,0
4642,4,6,11,2,2,4,0,4,1,1,0,5,39,1
4643,1,4,5,0,4,8,2,4,1,0,0,4,26,0
4644,4,4,6,1,6,8,4,2,0,0,0,3,39,0
4645,2,2,15,2,2,8,0,4,1,0,0,3,39,0
4646,3,4,6,1,2,1,0,2,1,1,0,3,39,1
4647,1,4,11,2,2,14,0,4,1,0,0,3,39,0
4648,2,4,11,2,4,6,1,2,1,0,0,3,23,0
4649,1,4,15,2,4,12,1,4,0,0,0,1,39,0
4650,3,4,15,2,5,12,4,2,0,0,0,3,39,0
4651,2,4,11,2,4,12,3,1,0,0,0,3,39,0
4652,2,4,11,2,2,4,0,4,1,0,0,4,39,0
4653,3,4,11,2,0,10,4,4,0,0,0,3,39,0
4654,1,4,11,3,2,3,0,4,1,1,0,3,39,0
4655,2,4,11,2,2,6,0,4,1,0,0,4,39,1
4656,0,0,6,1,4,0,1,4,0,0,0,2,39,0
4657,2,2,7,2,2,10,5,2,0,1,0,3,0,1
4658,4,4,9,3,2,4,0,4,1,0,0,4,39,1
4659,0,4,15,2,4,8,3,4,0,0,0,3,0,0
4660,2,4,15,2,2,14,0,4,1,1,0,4,39,1
4661,2,4,15,2,4,8,1,4,1,0,0,4,39,0
4662,3,4,9,3,2,12,0,4,1,0,0,5,39,1
4663,2,2,8,2,2,10,0,4,1,0,0,5,39,0
4664,2,4,8,2,2,3,5,4,0,0,0,4,39,0
4665,1,4,11,2,4,6,3,2,1,0,0,3,39,0
4666,2,4,11,2,0,8,4,4,0,0,0,2,39,0
4667,3,4,11,2,2,10,0,0,1,0,0,0,39,0
4668,0,4,1,1,4,5,3,4,1,0,0,4,39,0
4669,3,4,11,2,2,4,0,4,1,0,0,4,39,0
4670,2,2,9,3,2,10,0,4,1,0,0,4,39,1
4671,2,4,15,2,2,3,0,4,1,1,0,4,39,1
4672,3,4,11,2,2,12,0,4,1,0,0,3,0,0
4673,1,4,9,3,4,12,1,4,0,1,0,4,39,0
4674,5,4,11,2,2,3,0,4,1,0,0,3,39,0
4675,5,6,15,2,2,4,0,4,1,0,0,0,39,0
4676,2,4,11,2,2,13,0,4,1,0,0,5,39,1
4677,0,4,1,1,4,12,3,4,1,0,0,1,39,0
4678,5,4,11,2,2,3,0,4,1,0,0,5,39,0
4679,2,7,10,3,4,10,1,2,0,0,0,3,39,0
4680,1,4,11,2,4,4,2,4,0,0,0,3,39,0
4681,2,4,9,3,2,4,0,4,1,1,0,4,39,1
4682,2,6,15,2,2,4,0,4,1,0,0,4,39,0
4683,1,4,8,2,2,10,0,4,1,0,0,3,39,0
4684,1,1,7,2,4,14,1,2,1,0,0,3,39,0
4685,0,4,7,2,4,1,1,4,0,0,0,3,39,0
4686,2,0,15,2,2,0,5,4,0,0,0,1,39,1
4687,4,2,12,3,4,10,3,4,1,0,0,3,39,0
4688,3,4,11,2,5,7,4,2,0,0,0,1,39,0
4689,0,0,15,2,4,0,3,4,0,0,0,3,39,0
4690,2,4,15,2,2,3,0,4,1,0,0,3,39,0
4691,1,4,11,2,4,13,3,2,1,0,0,3,39,0
4692,4,4,9,3,2,1,0,4,1,0,0,2,2,0
4693,4,6,15,2,0,13,1,4,0,0,0,1,39,1
4694,1,4,15,2,4,13,3,4,1,0,0,1,39,0
4695,3,4,15,2,2,3,0,4,1,1,0,4,39,1
4696,2,2,11,2,2,8,0,4,1,0,0,3,39,0
4697,1,4,11,2,2,12,0,4,1,0,0,3,39,0
4698,1,4,5,0,4,8,2,4,1,0,0,3,13,0
4699,1,4,6,1,3,3,1,4,1,0,0,3,26,0
4700,4,4,0,1,2,3,0,4,1,0,0,3,39,0
4701,1,4,2,1,4,3,2,3,1,0,0,4,13,0
4702,2,4,0,1,4,6,1,4,1,0,0,3,39,0
4703,0,4,11,2,4,13,3,4,0,0,0,1,39,0
4704,2,4,6,1,0,6,1,4,1,0,0,6,39,0
4705,4,6,8,2,2,14,5,4,0,0,0,1,11,1
4706,2,4,11,2,0,7,4,4,0,0,0,4,26,0
4707,3,4,11,2,2,5,0,4,1,0,0,4,39,0
4708,1,6,0,1,2,3,0,4,1,0,0,4,39,0
4709,0,4,15,2,4,8,3,4,1,0,0,1,39,0
4710,2,4,9,3,2,10,0,4,1,0,0,4,39,1
4711,1,4,15,2,0,3,1,4,1,0,0,4,39,0
4712,3,1,8,2,2,11,0,4,1,1,0,3,39,0
4713,0,4,15,2,4,1,3,4,0,0,0,1,39,0
4714,2,1,11,2,0,3,4,4,1,0,0,3,39,0
4715,1,4,15,2,4,6,3,4,0,0,0,1,39,0
4716,1,4,11,2,4,1,1,4,1,0,0,3,39,0
4717,2,7,11,2,4,8,4,2,0,1,0,3,39,0
4718,2,4,11,2,2,3,0,4,1,0,1,4,39,1
4719,3,4,3,0,6,8,4,3,0,0,0,2,26,0
4720,2,4,9,3,0,4,1,4,0,0,0,2,39,0
4721,6,6,11,2,6,8,1,4,0,0,0,2,39,0
4722,4,0,9,3,2,0,0,4,1,0,0,0,39,1
4723,1,4,11,2,4,12,3,4,1,0,0,3,6,0
4724,2,4,15,2,2,3,0,4,1,1,0,6,39,0
4725,2,6,9,3,2,12,0,1,1,1,0,7,40,0
4726,1,4,11,2,4,3,2,4,1,0,0,3,39,0
4727,2,4,15,2,2,14,0,4,1,0,1,4,8,0
4728,1,4,9,3,2,10,0,4,1,0,0,3,39,1
4729,1,7,9,3,4,10,3,4,0,0,0,4,39,0
4730,5,0,15,2,6,0,1,4,0,0,0,1,39,0
4731,4,2,11,2,0,8,4,4,0,0,0,3,39,0
4732,3,4,11,2,0,3,2,4,1,0,0,3,39,0
4733,1,4,5,0,4,5,4,3,1,0,0,3,26,0
4734,1,4,11,2,4,1,4,4,1,0,0,3,26,0
4735,1,4,8,2,4,8,2,4,0,0,0,3,26,0
4736,1,4,15,2,4,12,1,4,1,0,0,4,39,0
4737,1,4,11,2,2,4,0,4,1,1,0,8,39,1
4738,1,4,15,2,4,7,3,4,1,0,0,4,39,0
